7.576e-01	8.182e-01	8.788e-01	8.182e-01	9.394e-01	8.485e-01	8.182e-01	8.788e-01	9.394e-01	8.485e-01	8.485e-01	8.182e-01	8.182e-01	9.091e-01	7.576e-01	9.091e-01	9.091e-01	9.394e-01	9.091e-01	8.485e-01
0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00
