6.053e-01	6.842e-01	6.579e-01	7.105e-01	7.105e-01	6.316e-01	5.789e-01	6.316e-01	6.053e-01	6.842e-01	6.053e-01	7.368e-01	4.211e-01	5.000e-01	6.053e-01	7.105e-01	6.842e-01	6.316e-01	6.053e-01	6.316e-01
0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	1.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	1.000e+00	0.000e+00	0.000e+00
