5.000e-01	4.211e-01	5.526e-01	6.579e-01	5.263e-01	5.526e-01	5.000e-01	4.737e-01	5.789e-01	6.842e-01	4.211e-01	3.684e-01	4.737e-01	5.526e-01	5.000e-01	7.368e-01	5.000e-01	2.895e-01	6.053e-01	5.000e-01
1.000e+00	0.000e+00	3.000e+00	0.000e+00	0.000e+00	0.000e+00	1.000e+00	0.000e+00	0.000e+00	2.000e+00	0.000e+00	1.000e+00	0.000e+00	0.000e+00	3.000e+00	0.000e+00	0.000e+00	0.000e+00	2.000e+00	0.000e+00
